"URI","count","type"
"http://future.aae.wisc.edu/","2","object"
"http://fwp.mt.gov/hunting/","2","object"
"http://fwrc.msstate.edu/","2","object"
"http://gcmd.nasa.gov/","2","object"
"http://gears.tucson.ars.ag.gov/book/","2","object"
"http://gis.joensuu.fi/research/paju/","2","object"
"http://gis.joensuu.fi/termit/","2","object"
"http://gislab.cifor.cgiar.org/fsic/","2","object"
"http://gnosi.wikidot.com/","2","object"
"http://governance.wri.org/","2","object"
"http://gpool.lfrz.at/gpoolexport/media/file/","8","object"
"http://gpvec.unl.edu/HeatDrought/EarlyWeaning/","2","object"
"http://greenmyplace.net/","2","object"
"http://groups.ucanr.org/UC_GAPs/documents/","2","object"
"http://gwdu05.gwdg.de/~mworbes/","2","object"
"http://haccpalliance.org/","2","object"
"http://handbooks.btcv.org.uk/handbooks/","2","object"
"http://handbooks.btcv.org.uk/handbooks/index/","2","object"
"http://handbooks.btcv.org.uk/handbooks/index/book/","8","object"
"http://harvardforest.fas.harvard.edu/","2","object"
"http://hdl.handle.net/1842/","2","object"
"http://hmapcoml.org/","2","object"
"http://home.ccil.org/~treeman/shigo/","2","object"
"http://home.comcast.net/~leje/","2","object"
"http://home.developmentgateway.org/","2","object"
"http://homepage.eircom.net/%7Emerlyn/seedsaving.html#","2","object"
"http://homepage.eircom.net/~foodsci/","2","object"
"http://honeybee.tamu.edu/","2","object"
"http://hubcap.clemson.edu/~blpprt/","2","object"
"http://hvanneyri.is/landbunadur/wglbh.nsf/key2/","2","object"
"http://ica.library.oregonstate.edu/subject-guide/","2","object"
"http://icpvegetation.ceh.ac.uk/","2","object"
"http://ies.jrc.ec.europa.eu/uploads/fileadmin/Documentation/Reports/Varie/","2","object"
"http://ifff.boku.ac.at/efern/","2","object"
"http://ific.org/Resources/","2","object"
"http://images.umweltberatung.at/htm/","38","object"
"http://importdetails.defra.gov.uk/","2","object"
"http://indorgs.virginia.edu/iccidd/","2","object"
"http://infolab-dev.aua.gr/aglr/","2","object"
"http://informatics.aua.gr:8080/scam/2/resource/","580","object"
"http://informatics.aua.gr:8080/scam/3/resource/","300","object"
"http://innovationstudies.org/","2","object"
"http://insectweb.inhs.uiuc.edu/Soy/Siric/","2","object"
"http://insectweb.inhs.uiuc.edu/edwipweb/","2","object"
"http://insidewood.lib.ncsu.edu/woodanatomy-web/insidewood/","2","object"
"http://inspection.gc.ca/english/anima/disemala/fmdfa/","2","object"
"http://internt.nhm.ac.uk/jdsml/nature-online/seeds-of-trade/","2","object"
"http://interweb1.hmulv.hessen.de/imperia/md/content/internet/unterrichtsmaterialien/","2","object"
"http://intl.plantcell.org/","2","object"
"http://invader.dbs.umt.edu/","2","object"
"http://invasions.si.edu/","2","object"
"http://invitromeat.org/","2","object"
"http://ipm.ncsu.edu/","2","object"
"http://ipm.ncsu.edu/current_ipm/","2","object"
"http://ipm.ucdavis.edu/PMG/","20","object"
"http://ipm.ucdavis.edu/PMG/PESTNOTES/","18","object"
"http://ipmnet.globalwatchonline.com/epicentric_portal/site/IPMNET/","2","object"
"http://ipmworld.umn.edu/","2","object"
"http://iufro.forintek.ca/","2","object"
"http://jacob.sheepregistry.com/","2","object"
"http://japr.fass.org/","2","object"
"http://jds.fass.org/","2","object"
"http://jenny.tfrec.wsu.edu/orgrte/","2","object"
"http://joa.isa-arbor.com/","2","object"
"http://journals.cambridge.org/action/","8","object"
"http://journals.lww.com/soilsci/Pages/","2","object"
"http://journals.tubitak.gov.tr/agriculture/","2","object"
"http://journeytoforever.org/","2","object"
"http://kfri.org/","2","object"
"http://kids.nceas.ucsb.edu/kdesb/","2","object"
"http://kids.nceas.ucsb.edu/teachers/","2","object"
"http://km.fao.org/fileadmin/user_upload/fsn/docs/","2","object"
"http://km.fao.org/fsn/","2","object"
"http://land.lebensministerium.at/filemanager/download/17354/","2","object"
"http://land.lebensministerium.at/filemanager/download/17358/","2","object"
"http://land.lebensministerium.at/filemanager/download/17362/","2","object"
"http://land.lebensministerium.at/mediacatalogue/download/307/","2","object"
"http://land.lebensministerium.at/mediacatalogue/download/70/","2","object"
"http://learning.blogs.nytimes.com/1999/08/30/altered-genes/","2","object"
"http://libcatalog.cimmyt.org/download/cim/","10","object"
"http://lms.cfr.washington.edu/","2","object"
"http://londonfood.org.uk/","2","object"
"http://ltras.ucdavis.edu/","2","object"
"http://ltsc.ieee.org/rdf/lomv1p0/vocabulary#","136070","object"
"http://maarec.cas.psu.edu/","2","object"
"http://maarec.cas.psu.edu/PDFs/","26","object"
"http://maarec.cas.psu.edu/pest&disease/","2","object"
"http://maarec.cas.psu.edu/powerpoints/","2","object"
"http://mars.jrc.ec.europa.eu/","2","object"
"http://mars.jrc.it/","2","object"
"http://members.ift.org/IFT/Pubs/CRFSFS/","2","object"
"http://members.ift.org/IFT/Pubs/FoodTechnology/","2","object"
"http://members.ift.org/IFT/Pubs/JFSE/","2","object"
"http://members.ift.org/IFT/Pubs/JournalofFoodSci/","2","object"
"http://meteo.infospace.ru/","2","object"
"http://microscopy.fsu.edu/trees/","2","object"
"http://miksike.ee/","2","object"
"http://miksike.ee/docs/lisa/6klass/1eesti/loodus/","2","object"
"http://miksike.ee/docs/lisa/MAHE2009/","180","object"
"http://miksike.ee/docs/lisa/MAHE2010/","2","object"
"http://miksike.ee/docs/referaadid/","8","object"
"http://miksike.ee/docs/referaadid2005/","12","object"
"http://miksike.ee/docs/referaadid2006/","4","object"
"http://miksike.ee/docs/referaadid2007/","2","object"
"http://miksike.ee/documents/main/elehed/6klass/1maa/","14","object"
"http://miksike.ee/documents/main/referaadid/","12","object"
"http://miksike.ee/en/","56","object"
"http://miksike.net/en/","2","object"
"http://mkaccdb.eu.int/","2","object"
"http://mkaccdb.eu.int/madb_barriers/","2","object"
"http://mrec.ifas.ufl.edu/","2","object"
"http://mrec.ifas.ufl.edu/jos/","2","object"
"http://msucares.com/pubs/infosheets/","12","object"
"http://msucares.com/pubs/publications/","4","object"
"http://mtngrv.missouristate.edu/GrapeDisease/","2","object"
"http://mulch.mannlib.cornell.edu/","2","object"
"http://museum.agropolis.fr/english/","2","object"
"http://mycor.nancy.inra.fr/","2","object"
"http://mycor.nancy.inra.fr/poplardb/","2","object"
"http://mypages.iit.edu/~smile/","2","object"
"http://na.fs.fed.us/fhp/eab/","2","object"
"http://na.fs.fed.us/spfo/pubs/howtos/ht_ded/","2","object"
"http://nafc.octeportal.co.uk/Portals/0/Files/","2","object"
"http://name.umdl.umich.edu/","372","object"
"http://naturalengland.etraderstores.com/NaturalEnglandShop/","4","object"
"http://naturalengland.etraderstores.com/naturalenglandshop/","4","object"
"http://nature.berkeley.edu/comtf/","2","object"
"http://nature.berkeley.edu/csrd/global/dcconf/pdf/","2","object"
"http://ncga.adayana.com/htmls/ncga_irm/htmls/","2","object"
"http://ncga.adayana.com/htmls/ncga_wrm/htmls/","2","object"
"http://ncga.com/files/","2","object"
"http://nesoil.com/ssssne/","2","object"
"http://new.dpi.vic.gov.au/notes/horticulture/fruit/","2","object"
"http://nfacc.ca/pdf/english/","6","object"
"http://nfdp.ccfm.org/","2","object"
"http://nfrd.teagasc.ie/","2","object"
"http://nfs.usu.edu/","2","object"
"http://nptel.iitm.ac.in/courses/Webcourse-contents/IIT-Delhi/Environment%20and%20Ecology/mod1/","12","object"
"http://nptel.iitm.ac.in/courses/Webcourse-contents/IIT-Delhi/Environment%20and%20Ecology/mod2/","6","object"
"http://nptel.iitm.ac.in/courses/Webcourse-contents/IIT-Delhi/Environment%20and%20Ecology/mod3/","14","object"
"http://nptel.iitm.ac.in/courses/Webcourse-contents/IIT-Delhi/Environment%20and%20Ecology/mod4/","8","object"
"http://nptel.iitm.ac.in/courses/Webcourse-contents/IIT-Delhi/Environment%20and%20Ecology/mod5/","4","object"
"http://nptel.iitm.ac.in/courses/Webcourse-contents/IIT-Delhi/Environment%20and%20Ecology/mod6/","6","object"
"http://nptel.iitm.ac.in/courses/Webcourse-contents/IIT-Delhi/Environment%20and%20Ecology/mod7/","4","object"
"http://nptel.iitm.ac.in/courses/Webcourse-contents/IIT-Delhi/Environment%20and%20Ecology/mod8/","2","object"
"http://nucleus.iaea.org/FICDB/","2","object"
"http://nzdl.sadl.uleth.ca/cgi-bin/","2","object"
"http://nzsap.org.nz/","2","object"
"http://nzsss.rsnz.org/","2","object"
"http://oak.snr.missouri.edu/qsl/","2","object"
"http://oberon.sourceoecd.org/vl=82751/cl=19/nw=1/rpsv/~6668/v2008n10/s1/","2","object"
"http://oe.confolio.org/scam/29/resource/","114","object"
"http://oe.confolio.org/scam/30/resource/","1998","object"
"http://oe.confolio.org/scam/31/resource/","578","object"
"http://oe.confolio.org/scam/32/resource/","78","object"
"http://oe.confolio.org/scam/33/resource/","2","object"
"http://oe.confolio.org/scam/34/resource/","158","object"
"http://oe.confolio.org/scam/49/resource/","2","object"
"http://oe.confolio.org/scam/55/resource/","2","object"
